text,label
"resume: Accomplished in javascript, project management, snowflake, cybersecurity, healthcare admin, DevOps Engineer, MBA, built machine learning models for, Optimized project management workflows, Built cybersecurity pipelines, 5 years experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: jenkins, data analysis, snowflake, julia, typescript, langchain, 4 years+",0
"resume: Trained in hadoop, langchain, deep learning, airflow, kubernetes, DevOps Engineer, MS in Information Technology, contributed to data-driven projects, Optimized airflow workflows, senior experience, Certified Kubernetes Administrator [sep] job: Data Analyst: hadoop, in a fast-paced environment, 1 year+",1
"resume: Specialized in jenkins, Software Engineer, BA in Information Technology, led projects involving, Built jenkins pipelines, Led jenkins projects, senior experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: jenkins, 4 years+",1
"resume: Accomplished in rest, tensorflow, kafka, jenkins, seaborn, scikit learn, power bi, Data Analyst, Diploma in Engineering, Led scikit learn projects, Led rest projects, senior experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: kafka, r, kubernetes, tensorflow, rest, jenkins, blockchain, 1 year+",1
"resume: Experienced in rest, d3 js, power bi, Cloud Architect, PhD in Statistics, led projects involving, Developed rest models, Led power bi projects, Optimized rest workflows, senior experience, Certified Kubernetes Administrator, integrating REST APIs [sep] job: Cloud Architect: data analysis, ansible, terraform, javascript, power bi, cybersecurity, jenkins, 1 year+",0
"resume: Versed in retail management, marketing, communication, kotlin, Cloud Architect, BS in Information Technology, optimized workflows for, Built retail management pipelines, 3 years experience, Google Cloud Professional Data Engineer [sep] job: Backend Developer: deep learning, with focus on cloud technologies, senior+",0
"resume: Trained in operations management, marketing, gcp, DevOps Engineer, BEng in Engineering, implemented data pipelines for, Built gcp pipelines, Built marketing pipelines, 3 years experience, using tools like Jupyter and VS Code [sep] job: Machine Learning Engineer: typescript, scala, airflow, cassandra, 5 years+",0
"resume: Specialized in business development, graphic design, event planning, teaching, seaborn, deep learning, DevOps Engineer, MEng in Information Technology, built machine learning models for, Developed deep learning models, Optimized graphic design workflows, senior experience [sep] job: Backend Developer: scikit learn, pytorch, matplotlib, c++, tensorflow, snowflake, 4 years+",0
"resume: Skilled in finance, marketing, Machine Learning Engineer, BA in Data Science, contributed to data-driven projects, Developed marketing models, 4 years experience, AWS Certified Developer [sep] job: Data Scientist: mongodb, 4 years+",0
"resume: Experienced in kubernetes, business analysis, neo4j, Data Analyst, BA in Engineering, deployed cloud-based solutions, Built kubernetes pipelines, Optimized kubernetes workflows, 5 years experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: pandas, git, mysql, in a fast-paced environment, 4 years+",0
"resume: Specialized in rust, d3 js, pytorch, data analysis, matplotlib, cybersecurity, Data Analyst, PhD in Data Science, collaborated in agile teams, Developed cybersecurity models, Developed cybersecurity models, Optimized data analysis workflows, 4 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: rust, business intelligence, kubernetes, d3 js, 1 year+",1
"resume: Skilled in ruby, business analysis, technical writing, Software Engineer, MS in Computer Science, deployed cloud-based solutions, Optimized technical writing workflows, Developed technical writing models, 5 years experience, AWS Certified Developer [sep] job: Machine Learning Engineer: ruby, senior+",1
"resume: Proficient in java, DevOps Engineer, Diploma in Data Science, Led java projects, 1 year experience [sep] job: Data Scientist: java, to build scalable solutions, 1 year+",1
"resume: Experienced in customer service, healthcare admin, teaching, c++, Software Engineer, MBA, optimized workflows for, Built healthcare admin pipelines, 1 year experience, AWS Certified Developer [sep] job: DevOps Engineer: typescript, docker, senior+",0
"resume: Experienced in postgresql, ggplot, plotly, scala, airflow, mongodb, java, DevOps Engineer, MS in Computer Science, led projects involving, Built mongodb pipelines, 4 years experience [sep] job: Machine Learning Engineer: postgresql, keras, scala, aws, java, ggplot, plotly, airflow, senior+",1
"resume: Trained in snowflake, api, xgboost, keras, data analysis, quantum computing, Backend Developer, MBA, Optimized keras workflows, Built keras pipelines, Built keras pipelines, senior experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: keras, api, r, snowflake, xgboost, data analysis, with focus on cloud technologies, 3 years+",1
"resume: Proficient in social work, marketing, Data Analyst, MBA, optimized workflows for, Built social work pipelines, 5 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: javascript, typescript, langchain, mongodb, 2 years+",0
"resume: Trained in hugging face, tensorflow, business analysis, ggplot, machine learning, Backend Developer, MBA, developed solutions for, Led business analysis projects, Developed machine learning models, Optimized tensorflow workflows, 4 years experience [sep] job: Data Analyst: hugging face, 2 years+",1
"resume: Proficient in looker, airflow, snowflake, plotly, pytorch, Data Scientist, MS in Computer Science, built machine learning models for, Developed snowflake models, Led pytorch projects, 4 years experience [sep] job: Machine Learning Engineer: looker, 2 years+",1
"resume: Experienced in bigquery, tensorflow, healthcare admin, Software Engineer, Diploma in Information Technology, implemented data pipelines for, Optimized bigquery workflows, 2 years experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: mysql, langchain, 2 years+",0
"resume: Accomplished in d3 js, scikit learn, mysql, keras, python, ansible, Backend Developer, PhD in Engineering, optimized workflows for, Built d3 js pipelines, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Machine Learning Engineer: scikit learn, python, d3 js, with focus on cloud technologies, senior+",1
"resume: Experienced in airflow, data analysis, postgresql, spark, julia, computer vision, r, matplotlib, Cloud Architect, PhD in Information Technology, led projects involving, Developed computer vision models, senior experience [sep] job: Data Scientist: r, data analysis, spark, rust, airflow, java, julia, postgresql, 3 years+",1
"resume: Proficient in jenkins, mongodb, airflow, java, business intelligence, DevOps Engineer, Doctor of Computer Science, deployed cloud-based solutions, Built java pipelines, Led jenkins projects, 4 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: kubernetes, jenkins, senior+",1
"resume: Skilled in scala, Data Analyst, MBA, implemented data pipelines for, Optimized scala workflows, Optimized scala workflows, Led scala projects, senior experience, Microsoft Azure Data Scientist [sep] job: DevOps Engineer: scala, 4 years+",1
"resume: Versed in bigquery, cybersecurity, Data Analyst, BS in Computer Science, built machine learning models for, Built cybersecurity pipelines, 5 years experience [sep] job: Cloud Architect: bigquery, 3 years+",1
"resume: Specialized in business development, event planning, operations management, customer service, project management, redis, Backend Developer, PhD in Information Technology, developed solutions for, Optimized business development workflows, Optimized operations management workflows, 4 years experience, Tableau Desktop Specialist [sep] job: DevOps Engineer: deep learning, 5 years+",0
"resume: Skilled in javascript, terraform, gcp, kubernetes, DevOps Engineer, Doctor of Computer Science, led projects involving, Developed terraform models, Developed kubernetes models, Built terraform pipelines, senior experience, Google Cloud Professional Data Engineer, with cloud-native architectures [sep] job: Backend Developer: javascript, r, terraform, kubernetes, for data-driven projects, 2 years+",1
"resume: Trained in scikit learn, ansible, business intelligence, cybersecurity, api, cassandra, data analysis, pytorch, Data Scientist, MBA, Led scikit learn projects, 5 years experience, AWS Certified Developer [sep] job: Machine Learning Engineer: api, computer vision, business intelligence, scikit learn, ansible, blockchain, cybersecurity, senior+",1
"resume: Specialized in tableau, mongodb, ansible, cassandra, gcp, event planning, redis, Machine Learning Engineer, Diploma in Statistics, implemented data pipelines for, 1 year experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: d3 js, git, scala, postgresql, kubernetes, for data-driven projects, 4 years+",0
"resume: Trained in ansible, Software Engineer, BA in Information Technology, optimized workflows for, Developed ansible models, Developed ansible models, 5 years experience, Google Cloud Professional Data Engineer, with cloud-native architectures [sep] job: Software Engineer: ansible, requires expertise in, 4 years+",1
"resume: Skilled in aws, pandas, xgboost, Software Engineer, MS in Engineering, designed applications with, Built pandas pipelines, Built xgboost pipelines, Built xgboost pipelines, senior experience, Certified Kubernetes Administrator [sep] job: Data Analyst: aws, 1 year+",1
